-1.862709783017635345e-02,-1.288688508793711662e-03,-1.778412610292434692e-02,2.564408059697598219e-04,-3.752257209271192551e-03,-3.147322331642499194e-07
-1.827619597315788269e-02,-1.132717123255133629e-03,-1.602911017835140228e-02,2.287827373947948217e-04,-3.381720511242747307e-03,-2.838862656062701717e-07
-1.793194934725761414e-02,-9.954689303413033485e-04,-1.444731466472148895e-02,2.038268285105004907e-04,-3.047780599445104599e-03,-2.561111500654078554e-07
-1.759423129260540009e-02,-8.747118408791720867e-04,-1.302163861691951752e-02,1.813143462641164660e-04,-2.746822312474250793e-03,-2.311001878751994809e-07
-1.726291701197624207e-02,-7.684782030992209911e-04,-1.173667050898075104e-02,1.610111939953640103e-04,-2.475587418302893639e-03,-2.085773900262211100e-07
-1.693788915872573853e-02,-6.750336033292114735e-04,-1.057852059602737427e-02,1.427055394742637873e-04,-2.231140155345201492e-03,-1.882942939346321509e-07
-1.661902479827404022e-02,-5.928495083935558796e-04,-9.534670971333980560e-03,1.262057194253429770e-04,-2.010834403336048126e-03,-1.700272775906341849e-07
-1.630620658397674561e-02,-5.205788766033947468e-04,-8.593838661909103394e-03,1.113383550546132028e-04,-1.812285277992486954e-03,-1.535750726588958059e-07
-1.599932089447975159e-02,-4.570348246488720179e-04,-7.745855953544378281e-03,9.794655488803982735e-05,-1.633344101719558239e-03,-1.387565475852170493e-07
-1.569825597107410431e-02,-4.011716810055077076e-04,-6.981557235121726990e-03,8.588840864831581712e-05,-1.472073956392705441e-03,-1.254086186008862569e-07
-1.540289632976055145e-02,-3.520681639201939106e-04,-6.292683538049459457e-03,7.503553206333890557e-05,-1.326729543507099152e-03,-1.133845444201142527e-07
-1.511313673108816147e-02,-3.089128877036273479e-04,-5.671789404004812241e-03,6.527179357362911105e-05,-1.195737975649535656e-03,-1.025522209374685190e-07
-1.482886821031570435e-02,-2.709911204874515533e-04,-5.112166516482830048e-03,5.649216109304688871e-05,-1.077681663446128368e-03,-9.279274593154696049e-08
-1.454998645931482315e-02,-2.376734919380396605e-04,-4.607766401022672653e-03,4.860161425312981009e-05,-9.712830069474875927e-04,-8.399910456091674860e-08
-1.427638810127973557e-02,-2.084057632600888610e-04,-4.153139889240264893e-03,4.151422035647556186e-05,-8.753907168284058571e-04,-7.607496854689088650e-08
-1.400797162204980850e-02,-1.826999505283311009e-04,-3.743374021723866463e-03,3.515226489980705082e-05,-7.889672415331006050e-04,-6.893363035942456918e-08
-1.374463830143213272e-02,-1.601264521013945341e-04,-3.374041523784399033e-03,2.944546758953947574e-05,-7.110774749889969826e-04,-6.249703687899454962e-08
-1.348629128187894821e-02,-1.403071219101548195e-04,-3.041152609512209892e-03,2.433026202197652310e-05,-6.408785702660679817e-04,-5.669495095617094194e-08
-1.323283370584249496e-02,-1.229091139975935221e-04,-2.741110278293490410e-03,1.974917904590256512e-05,-5.776110338047146797e-04,-5.146413784018477600e-08
-1.298417244106531143e-02,-1.076394837582483888e-04,-2.470673061907291412e-03,1.565024831506889313e-05,-5.205904599279165268e-04,-4.674767950518798898e-08
-1.274021621793508530e-02,-9.424048766959458590e-05,-2.226919634267687798e-03,1.198647987621370703e-05,-4.691999056376516819e-04,-4.249433516179124126e-08
-1.250087469816207886e-02,-8.248531230492517352e-05,-2.007216680794954300e-03,8.715393960301298648e-06,-4.228834004607051611e-04,-3.865800479729841754e-08
-1.226605940610170364e-02,-7.217445090645924211e-05,-1.809191075153648853e-03,5.798581241833744571e-06,-3.811399219557642937e-04,-3.519716074151801877e-08
-1.203568372875452042e-02,-6.313238554866984487e-05,-1.630703569389879704e-03,3.201322897439240478e-06,-3.435178659856319427e-04,-3.207444265740377887e-08
-1.180966291576623917e-02,-5.520474951481446624e-05,-1.469826209358870983e-03,8.922329470806289464e-07,-3.096103027928620577e-04,-2.925621700455849350e-08
-1.158791314810514450e-02,-4.825580253964290023e-05,-1.324821263551712036e-03,-1.157056885858764872e-06,-2.790504076983779669e-04,-2.671220045158406720e-08
-1.137035340070724487e-02,-4.216617890051566064e-05,-1.194122713059186935e-03,-2.972186621263972484e-06,-2.515076776035130024e-04,-2.441514723727777891e-08
-1.115690357983112335e-02,-3.683093746076337993e-05,-1.076318905688822269e-03,-4.576329047267790884e-06,-2.266841329401358962e-04,-2.234051343918963539e-08
-1.094748452305793762e-02,-3.215782635379582644e-05,-9.701373637653887272e-04,-5.990424142510164529e-06,-2.043113345280289650e-04,-2.046621894180589152e-08
-1.074201986193656921e-02,-2.806577140290755779e-05,-8.744314545765519142e-04,-7.233394626382505521e-06,-1.841472840169444680e-04,-1.877238098302314029e-08
-1.054043415933847427e-02,-2.448352097417227924e-05,-7.881675846874713898e-04,-8.322336725541390479e-06,-1.659738918533548713e-04,-1.724109743861390598e-08
-1.034265290945768356e-02,-2.134846727130934596e-05,-7.104140822775661945e-04,-9.272697752749081701e-06,-1.495946053182706237e-04,-1.585625852840166772e-08
-1.014860346913337708e-02,-1.860561133071314543e-05,-6.403313018381595612e-04,-1.009842981147812679e-05,-1.348322984995320439e-04,-1.460335852243588306e-08
-9.958215057849884033e-03,-1.620664443180430681e-05,-5.771624273620545864e-04,-1.081213758880039677e-05,-1.215273223351687193e-04,-1.346934208612537986e-08
