2.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
2.000000238418579102e+00,2.000000000000000000e+00,2.000000238418579102e+00,-2.000000000000000000e+00,2.000000238418579102e+00,2.000000238418579102e+00
1.999999523162841797e+00,2.000000000000000000e+00,1.999999523162841797e+00,-2.000000000000000000e+00,1.999999523162841797e+00,1.999999523162841797e+00
2.000000238418579102e+00,2.000000000000000000e+00,2.000000238418579102e+00,-2.000000000000000000e+00,2.000000238418579102e+00,2.000000238418579102e+00
1.999999523162841797e+00,2.000000000000000000e+00,1.999999523162841797e+00,-2.000000000000000000e+00,1.999999523162841797e+00,1.999999523162841797e+00
2.000000953674316406e+00,2.000000000000000000e+00,2.000000953674316406e+00,-2.000000000000000000e+00,2.000000953674316406e+00,2.000000953674316406e+00
-2.000000953674316406e+00,2.000000000000000000e+00,1.999999523162841797e+00,-2.000000000000000000e+00,1.999999523162841797e+00,1.999999523162841797e+00
-1.999999523162841797e+00,2.000000000000000000e+00,1.999999523162841797e+00,-2.000000000000000000e+00,1.999999523162841797e+00,1.999999523162841797e+00
-2.000000238418579102e+00,2.000000000000000000e+00,1.999999523162841797e+00,-2.000000000000000000e+00,1.999999523162841797e+00,1.999999523162841797e+00
-1.999999523162841797e+00,2.000000238418579102e+00,1.999999523162841797e+00,-2.000000238418579102e+00,1.999999523162841797e+00,1.999999523162841797e+00
-2.000000238418579102e+00,1.999999523162841797e+00,2.000000953674316406e+00,-1.999999523162841797e+00,2.000000953674316406e+00,-1.999999523162841797e+00
2.000000238418579102e+00,2.000000238418579102e+00,2.000000953674316406e+00,-2.000000238418579102e+00,2.000000953674316406e+00,-1.999999523162841797e+00
1.999999523162841797e+00,1.999999523162841797e+00,1.999998092651367188e+00,-1.999999523162841797e+00,-2.000000953674316406e+00,-1.999999523162841797e+00
2.000000238418579102e+00,2.000000953674316406e+00,2.000000953674316406e+00,-2.000000953674316406e+00,-2.000000953674316406e+00,-1.999999523162841797e+00
1.999999523162841797e+00,1.999999523162841797e+00,2.000000953674316406e+00,2.000000953674316406e+00,-1.999999523162841797e+00,-2.000000953674316406e+00
2.000000953674316406e+00,1.999999523162841797e+00,1.999998092651367188e+00,1.999999523162841797e+00,-1.999999523162841797e+00,-1.999999523162841797e+00
1.999999523162841797e+00,1.999999523162841797e+00,2.000000953674316406e+00,2.000000238418579102e+00,-1.999999523162841797e+00,-2.000000238418579102e+00
-1.501469373703002930e+00,1.999999523162841797e+00,1.999998092651367188e+00,1.999999523162841797e+00,-1.999999523162841797e+00,-1.999999523162841797e+00
-1.999999523162841797e+00,2.000000953674316406e+00,2.000000953674316406e+00,2.000000238418579102e+00,-2.000000953674316406e+00,-2.000000238418579102e+00
-1.146766543388366699e+00,2.000000953674316406e+00,2.000000953674316406e+00,2.000000000000000000e+00,-1.999999523162841797e+00,-2.000000000000000000e+00
2.000000953674316406e+00,1.999998092651367188e+00,1.999998092651367188e+00,2.000000000000000000e+00,-2.000000238418579102e+00,-2.000000000000000000e+00
1.999999523162841797e+00,2.000000953674316406e+00,2.000000953674316406e+00,2.000000000000000000e+00,-1.999999523162841797e+00,-2.000000000000000000e+00
3.999993205070495605e-01,2.000000953674316406e+00,1.999998092651367188e+00,2.000000000000000000e+00,-2.000000238418579102e+00,-2.000000000000000000e+00
-1.199999451637268066e+00,1.999998092651367188e+00,2.000004053115844727e+00,2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00
-4.000008106231689453e-01,2.000000953674316406e+00,1.999998092651367188e+00,2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00
-1.999999523162841797e+00,1.999998092651367188e+00,1.999998092651367188e+00,2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00
-1.199999451637268066e+00,-1.999998092651367188e+00,2.000004053115844727e+00,2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00
-1.999999523162841797e+00,-2.000000953674316406e+00,1.999998092651367188e+00,2.000000238418579102e+00,-2.000000000000000000e+00,-2.000000238418579102e+00
1.999999523162841797e+00,-1.999998092651367188e+00,1.999998092651367188e+00,-2.000000238418579102e+00,-2.000000000000000000e+00,-1.999999523162841797e+00
1.999999523162841797e+00,-2.000000953674316406e+00,2.000004053115844727e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000238418579102e+00
1.999999523162841797e+00,-2.000000953674316406e+00,1.999998092651367188e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-1.999999523162841797e+00
